tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
419,21:31.2,28:30.2,3276,Marin Light Rail,40.71458404,-74.04281706,3279,Dixon Mills,40.72163014,-74.04996783,44392,Subscriber,1968,1
133,28:43.3,30:57.2,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43766,Subscriber,1975,1
225,30:01.7,33:47.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,26712,Subscriber,1979,1
844,31:19.0,45:23.6,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,42331,Customer,1991,1
751,32:48.5,45:20.1,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,31496,Customer,1992,2
652,41:13.7,52:06.7,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,48739,Subscriber,1992,2
642,41:22.1,52:04.4,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,44452,Subscriber,1989,1
455,41:39.9,49:15.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48922,Subscriber,1960,1
283,42:08.6,46:51.8,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,44737,Subscriber,1988,1
490,45:14.4,53:24.9,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,42153,Customer,1969,0
509,49:39.7,58:08.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,45352,Subscriber,1964,1
248,51:40.4,55:49.0,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,45873,Subscriber,1958,2
297,53:23.7,58:21.2,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,33961,Subscriber,1967,1
2280,54:29.2,32:29.9,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42311,Subscriber,1982,1
2286,54:31.2,32:37.5,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42140,Subscriber,1985,2
684,04:09.4,15:34.2,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,42492,Subscriber,1960,1
415,15:46.7,22:42.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,42209,Customer,1992,1
1668,17:58.5,45:46.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,40464,Subscriber,1984,1
206,18:20.5,21:46.6,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.04630454,33961,Subscriber,1967,1
410,19:03.1,25:53.8,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,32945,Subscriber,1972,2
1577,19:28.7,45:46.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42422,Subscriber,1984,2
1457,19:59.6,44:17.2,3694,Jackson Square,40.71113,-74.0789,3199,Newport Pkwy,40.7287448,-74.0321082,42192,Subscriber,1988,1
278,22:22.4,27:00.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,44774,Subscriber,2000,1
449,23:49.1,31:19.1,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,38930,Subscriber,1996,1
360,26:38.9,32:39.7,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42308,Subscriber,1977,2
510,27:34.1,36:04.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,44744,Subscriber,1979,1
414,29:34.4,36:28.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42435,Subscriber,1989,2
148,30:12.8,32:41.1,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42364,Subscriber,1967,1
1104,31:04.1,49:29.0,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42434,Subscriber,1976,0
401,31:11.7,37:53.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3185,City Hall,40.7177325,-74.043845,30850,Subscriber,1986,2
626,31:14.8,41:41.4,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,43543,Subscriber,1997,2
618,32:12.0,42:30.9,3481,York St,40.71649,-74.04105,3483,Montgomery St,40.71942,-74.05099,44723,Customer,1970,1
197,33:41.1,36:58.6,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45713,Subscriber,1991,1
666,34:11.5,45:18.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,29072,Customer,1969,0
366,37:47.9,43:54.8,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42810,Subscriber,1964,2
329,42:39.2,48:08.3,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,44376,Subscriber,1977,2
253,44:47.2,49:00.7,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,32095,Subscriber,1969,1
268,46:40.3,51:09.1,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,43543,Subscriber,1991,2
181,47:58.2,50:59.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42354,Subscriber,1986,1
360,50:27.1,56:27.5,3678,Fairmount Ave,40.72572614,-74.07195926,3280,Astor Place,40.7192822,-74.07126188,45343,Subscriber,1949,2
730,56:09.2,08:19.8,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,46410,Customer,1969,0
373,59:02.6,05:16.3,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528911,-74.04557168,40975,Subscriber,1987,1
2277,00:10.3,38:08.1,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29072,Customer,1994,2
304,01:27.2,06:32.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,41369,Subscriber,1984,1
612,02:51.0,13:03.1,3280,Astor Place,40.7192822,-74.07126188,3276,Marin Light Rail,40.71458404,-74.04281706,40306,Subscriber,1986,2
855,06:19.0,20:34.4,3679,Bergen Ave,40.72210379,-74.071455,3186,Grove St PATH,40.71958612,-74.04311746,44762,Subscriber,1995,1
95,07:47.6,09:22.7,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,44225,Customer,1990,1
391,08:55.2,15:27.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31092,Subscriber,1992,2
298,11:09.8,16:07.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42206,Subscriber,1993,1
319,12:33.5,17:52.7,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,32117,Customer,1969,0
803,13:20.5,26:44.3,3214,Essex Light Rail,40.7127742,-74.0364857,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44682,Subscriber,1991,1
1064,13:45.4,31:29.8,3194,McGinley Square,40.72533993,-74.06762213,3273,Manila & 1st,40.72165072,-74.04288411,44241,Subscriber,1982,2
1683,14:11.8,42:14.9,3209,Brunswick St,40.7241765,-74.0506564,3281,Leonard Gordon Park,40.74590997,-74.05727148,35139,Subscriber,1983,2
1671,14:23.8,42:15.6,3209,Brunswick St,40.7241765,-74.0506564,3281,Leonard Gordon Park,40.74590997,-74.05727148,45277,Subscriber,1982,1
761,14:35.5,27:16.9,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,42251,Subscriber,1992,1
473,22:25.6,30:19.3,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,44907,Subscriber,1986,2
273,22:31.3,27:04.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,39147,Customer,1969,0
743,23:17.7,35:41.5,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,44747,Subscriber,1997,2
1043,28:45.0,46:08.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42825,Subscriber,1970,1
771,30:25.6,43:17.6,3196,Riverview Park,40.7443187,-74.0439909,3639,Harborside,40.7192517,-74.034234,49527,Subscriber,1991,1
660,31:22.6,42:22.9,3483,Montgomery St,40.71942,-74.05099,3481,York St,40.71649,-74.04105,44723,Customer,1970,1
1118,32:41.5,51:19.7,3268,Lafayette Park,40.71346383,-74.06285852,3681,Grand St,40.71517768,-74.03768331,48923,Customer,1966,2
2318,39:13.5,17:51.9,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,44774,Subscriber,1956,1
317,39:21.9,44:39.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42358,Subscriber,1980,1
392,43:55.1,50:27.2,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,42434,Customer,1993,1
568,45:09.3,54:38.1,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,44555,Subscriber,1985,2
534,45:44.8,54:39.6,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,40207,Subscriber,1986,1
333,45:59.2,51:32.8,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42444,Subscriber,1965,1
344,46:30.9,52:15.2,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42171,Customer,1969,0
367,51:18.5,57:26.4,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,29339,Subscriber,1971,1
532,57:51.0,06:44.0,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,40464,Subscriber,1986,2
400,59:34.9,06:14.9,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,42174,Customer,1969,0
462,03:03.7,10:46.5,3638,Washington St,40.7242941,-74.0354826,3273,Manila & 1st,40.72165072,-74.04288411,41992,Subscriber,1985,2
462,03:07.2,10:49.9,3638,Washington St,40.7242941,-74.0354826,3273,Manila & 1st,40.72165072,-74.04288411,43974,Subscriber,1986,1
939,04:32.3,20:12.2,3273,Manila & 1st,40.72165072,-74.04288411,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44241,Subscriber,1976,1
384,06:54.9,13:19.0,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,40440,Subscriber,1991,1
794,08:17.3,21:32.2,3199,Newport Pkwy,40.7287448,-74.0321082,3278,Monmouth and 6th,40.72568548,-74.04879034,43098,Customer,1994,1
331,09:00.2,14:31.3,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,42251,Subscriber,1981,1
531,09:15.8,18:06.8,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,45341,Customer,1986,1
513,09:21.4,17:55.1,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,44657,Customer,1989,2
1434,09:31.3,33:26.3,3199,Newport Pkwy,40.7287448,-74.0321082,3640,Journal Square,40.73367,-74.0625,42174,Subscriber,1992,1
336,11:38.9,17:15.6,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42120,Subscriber,1981,2
509,16:18.8,24:48.1,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42308,Customer,1969,0
479,16:58.5,24:57.7,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,46190,Subscriber,1968,1
336,21:41.0,27:17.0,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,44774,Subscriber,1990,1
712,26:23.4,38:15.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,44920,Customer,1986,1
191,26:36.3,29:47.8,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,42277,Subscriber,1981,1
515,26:43.0,35:18.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,44969,Subscriber,1991,2
524,28:17.3,37:01.9,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,40306,Subscriber,1988,1
622,29:10.2,39:33.0,3194,McGinley Square,40.72533993,-74.06762213,3193,Lincoln Park,40.7246051,-74.07840595,42120,Subscriber,1993,1
894,30:06.6,45:00.8,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,42470,Subscriber,1988,1
953,31:27.4,47:21.0,3280,Astor Place,40.7192822,-74.07126188,3679,Bergen Ave,40.72210379,-74.071455,42492,Subscriber,1990,2
1382,33:27.8,56:30.6,3281,Leonard Gordon Park,40.74590997,-74.05727148,3209,Brunswick St,40.7241765,-74.0506564,45277,Subscriber,1982,1
1341,34:11.7,56:33.4,3281,Leonard Gordon Park,40.74590997,-74.05727148,3209,Brunswick St,40.7241765,-74.0506564,35139,Subscriber,1983,2
789,39:08.5,52:18.0,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,44236,Subscriber,1984,2
504,39:32.6,47:57.0,3275,Columbus Drive,40.7183552,-74.03891444,3269,Brunswick & 6th,40.72601173,-74.05038893,42614,Customer,1994,1
598,44:03.5,54:02.4,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.74871595,-74.0404433,40866,Subscriber,1986,1
612,45:29.8,55:41.9,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42582,Subscriber,1990,1
381,45:51.1,52:12.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42525,Subscriber,1972,1
246,47:20.6,51:27.4,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,44744,Subscriber,1980,1
635,48:31.5,59:07.0,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.7308971,-74.06391263,47108,Subscriber,1989,1
1834,51:04.4,21:38.6,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,26484,Subscriber,1998,1
352,54:28.6,00:21.2,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,44657,Subscriber,1994,1
2368,56:42.6,36:10.7,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42342,Subscriber,1958,1
1527,57:58.3,23:25.8,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,26469,Customer,1969,0
325,58:02.0,03:27.8,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,45277,Subscriber,1982,1
332,58:12.1,03:44.9,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,35139,Subscriber,1983,2
334,58:24.8,03:58.9,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,40440,Subscriber,1964,1
474,59:43.3,07:38.3,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,47029,Subscriber,1992,1
502,02:13.6,10:36.0,3196,Riverview Park,40.7443187,-74.0439909,3269,Brunswick & 6th,40.72601173,-74.05038893,47238,Customer,1996,1
5186,03:26.9,29:53.9,3639,Harborside,40.7192517,-74.034234,3678,Fairmount Ave,40.72572614,-74.07195926,46539,Customer,1997,2
1495,04:17.6,29:12.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,42915,Subscriber,1952,1
943,05:36.2,21:19.2,3213,Van Vorst Park,40.71848892,-74.04772663,3194,McGinley Square,40.72533993,-74.06762213,42444,Customer,1986,1
1337,05:47.9,28:05.6,3202,Newport PATH,40.7272235,-74.0337589,3196,Riverview Park,40.7443187,-74.0439909,44236,Subscriber,1984,2
341,05:53.3,11:35.1,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42546,Subscriber,1962,1
2092,08:31.2,43:23.7,3681,Grand St,40.71517768,-74.03768331,3211,Newark Ave,40.72152515,-74.04630454,42634,Subscriber,1968,2
860,09:49.3,24:09.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,45274,Subscriber,1984,1
347,13:31.2,19:18.5,3273,Manila & 1st,40.72165072,-74.04288411,3202,Newport PATH,40.7272235,-74.0337589,43974,Subscriber,1984,1
3341,13:53.7,09:35.6,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,42171,Customer,1976,1
1282,17:12.0,38:34.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3677,Glenwood Ave,40.72755147,-74.07106072,44425,Subscriber,1973,0
658,22:23.6,33:21.8,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,45652,Subscriber,1991,1
158,23:26.7,26:05.1,3279,Dixon Mills,40.72163014,-74.04996783,3211,Newark Ave,40.72152515,-74.04630454,44392,Subscriber,1968,1
2634,26:09.4,10:03.9,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,44937,Subscriber,1973,2
558,26:49.3,36:07.7,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,38930,Subscriber,1996,1
523,27:10.2,35:53.8,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,39533,Subscriber,1994,1
486,27:25.6,35:32.3,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42810,Subscriber,1992,1
2596,28:53.8,12:10.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,46541,Subscriber,1985,1
1395,29:13.5,52:28.9,3191,Union St,40.7182113,-74.0836394,3205,JC Medical Center,40.71653978,-74.04963791,42105,Customer,1995,2
1558,30:26.6,56:25.6,3679,Bergen Ave,40.72210379,-74.071455,3202,Newport PATH,40.7272235,-74.0337589,42147,Customer,1996,2
145,32:11.1,34:36.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,45873,Subscriber,1958,2
284,32:34.4,37:18.5,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,44852,Subscriber,1984,2
1376,35:29.0,58:25.0,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,44392,Subscriber,1968,1
2011,36:01.9,09:33.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,39533,Subscriber,1994,1
386,37:11.1,43:38.0,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,42915,Subscriber,1952,1
585,37:16.4,47:02.2,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,47108,Subscriber,1980,1
629,39:19.7,49:49.5,3194,McGinley Square,40.72533993,-74.06762213,3681,Grand St,40.71517768,-74.03768331,44380,Subscriber,1984,1
1505,39:45.0,04:50.2,3677,Glenwood Ave,40.72755147,-74.07106072,3193,Lincoln Park,40.7246051,-74.07840595,44425,Subscriber,1973,0
216,40:09.8,43:46.6,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,43416,Subscriber,1981,1
824,43:13.4,56:57.7,3679,Bergen Ave,40.72210379,-74.071455,3681,Grand St,40.71517768,-74.03768331,41620,Subscriber,2001,1
330,43:30.7,49:01.0,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,48753,Subscriber,1960,1
2441,43:59.1,24:40.4,3211,Newark Ave,40.72152515,-74.04630454,3681,Grand St,40.71517768,-74.03768331,44920,Subscriber,1968,2
488,44:30.8,52:39.0,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,42435,Subscriber,1982,1
4153,44:43.6,53:56.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44907,Customer,1969,0
572,46:01.3,55:33.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,43098,Customer,1994,1
1139,46:30.3,05:30.1,3202,Newport PATH,40.7272235,-74.0337589,3220,5 Corners Library,40.73496102,-74.05950308,40207,Customer,1969,0
1143,46:37.9,05:41.8,3202,Newport PATH,40.7272235,-74.0337589,3220,5 Corners Library,40.73496102,-74.05950308,40440,Customer,1969,0
263,50:36.2,55:00.2,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42192,Subscriber,1960,1
181,53:07.7,56:08.7,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,38930,Subscriber,1988,1
538,55:30.8,04:29.2,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,33911,Subscriber,1992,1
1233,55:52.9,16:26.2,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,44774,Subscriber,1960,1
222,56:15.6,59:58.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29072,Subscriber,1994,1
488,56:18.9,04:27.4,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,44555,Customer,1969,0
4239,58:08.1,08:47.7,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,49527,Subscriber,1993,1
4242,58:19.5,09:01.6,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,44671,Customer,1969,0
213,58:20.5,01:53.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,42614,Subscriber,1975,2
4193,58:30.2,08:24.0,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42494,Customer,1969,0
353,59:34.5,05:27.8,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,45341,Subscriber,1984,1
507,59:35.7,08:03.2,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,45277,Subscriber,1991,1
452,02:04.6,09:37.6,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,43352,Subscriber,1962,1
630,03:31.4,14:02.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,34048,Subscriber,1981,1
309,05:25.4,10:35.3,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,42435,Subscriber,1978,1
979,06:22.3,22:41.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,44425,Subscriber,1973,0
393,07:55.2,14:28.9,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,44744,Subscriber,1981,1
775,10:26.3,23:21.7,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.04772663,39533,Subscriber,1994,1
132,11:29.2,13:41.7,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42574,Subscriber,1988,1
1312,13:43.5,35:36.4,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42364,Customer,1969,0
85372,13:53.5,56:46.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,44392,Customer,1990,1
